"td_player_id","player_name","pass_attempts","completions","passing_yards","passing_tds","interceptions","rush_attempts","rushing_yards","rushing_tds","receptions","fumbles","games_played"
NA,"W.Levis",66,28,386,0,2,0,0,0,28,1,9
NA,"W.Levis",11,5,50,0,1,0,0,0,5,0,5
NA,"W.Levis",16,12,160,0,0,0,0,0,12,0,5
NA,"W.Levis",22,11,169,0,0,0,0,0,11,0,8
NA,"W.Levis",12,6,86,0,0,0,0,0,6,0,5
NA,"W.Levis",35,25,177,0,0,0,0,0,25,1,9
NA,"W.Levis",1,0,0,0,0,0,0,0,0,0,1
NA,"W.Levis",32,0,0,0,0,9,57,0,0,3,8
NA,"Z.Jones",1,1,29,0,0,0,0,0,1,0,1
NA,"Z.Pascal",2,0,0,0,0,0,0,0,0,0,2
NA,"Z.Wilson",41,20,285,0,1,0,0,0,20,0,11
NA,"Z.Wilson",3,2,9,0,0,0,0,0,2,0,2
NA,"Z.Wilson",72,46,409,0,1,0,0,0,46,1,19
NA,"Z.Wilson",10,6,117,0,0,0,0,0,6,0,3
NA,"Z.Wilson",47,36,320,0,0,0,0,0,36,0,12
NA,"Z.Wilson",56,29,407,0,4,0,0,0,29,1,12
NA,"Z.Wilson",21,16,134,0,0,0,0,0,16,0,13
NA,"Z.Wilson",2,2,29,0,0,0,0,0,2,0,1
NA,"Z.Wilson",14,12,48,0,0,0,0,0,12,0,9
NA,"Z.Wilson",30,11,217,0,0,0,0,0,11,0,12
NA,"Z.Wilson",6,3,36,0,0,0,0,0,3,0,1
NA,"Z.Wilson",62,28,331,0,3,0,0,0,28,0,13
NA,"Z.Wilson",162,93,1109,0,4,0,0,0,93,1,20
NA,"Z.Wilson",40,25,244,0,1,0,0,0,25,1,8
NA,"Z.Wilson",2,1,-2,0,0,0,0,0,1,0,2
NA,"Z.Wilson",10,9,98,0,0,0,0,0,9,0,7
NA,"Z.Wilson",22,11,180,0,1,0,0,0,11,0,13
NA,"Z.Wilson",29,18,300,0,1,0,0,0,18,0,10
NA,"Z.Wilson",3,2,36,0,0,0,0,0,2,0,2
NA,"Z.Wilson",3,1,6,0,0,0,0,0,1,0,2
NA,"Z.Wilson",4,2,13,0,0,0,0,0,2,0,3
NA,"Z.Wilson",64,44,302,0,1,0,0,0,44,0,27
NA,"Z.Wilson",1,1,7,0,0,0,0,0,1,0,1
NA,"Z.Wilson",13,3,20,0,1,0,0,0,3,0,6
NA,"Z.Wilson",26,17,165,0,1,0,0,0,17,1,10
NA,"Z.Wilson",2,1,10,0,0,0,0,0,1,0,1
NA,"Z.Wilson",12,8,43,0,0,0,0,0,8,0,6
NA,"Z.Wilson",83,58,654,0,2,0,0,0,58,0,21
NA,"Z.Wilson",36,18,177,0,2,0,0,0,18,0,13
NA,"Z.Wilson",20,12,115,0,0,0,0,0,12,0,7
NA,"Z.Wilson",2,1,19,0,0,0,0,0,1,0,2
NA,"Z.Wilson",1,0,0,0,0,0,0,0,0,0,1
NA,"Z.Wilson",10,6,71,0,0,0,0,0,6,0,7
NA,"Z.Wilson",1,1,15,0,0,0,0,0,1,0,1
NA,"Z.Wilson",174,0,0,0,2,52,436,0,0,14,34
NA,"A.Abdullah",0,0,0,0,0,102,441,0,0,0,36
NA,"A.Armah",0,0,0,0,0,16,40,0,0,0,14
NA,"A.Bachman",0,0,0,0,0,1,-3,0,0,0,1
NA,"A.Bars",0,0,0,0,0,1,0,0,0,1,1
NA,"A.Beck",0,0,0,0,0,7,5,0,0,0,6
NA,"A.Brewer",0,0,0,0,0,1,0,0,0,1,1
NA,"A.Brown",0,0,0,0,0,13,56,0,0,0,11
NA,"A.Cole",0,0,0,0,0,2,0,0,0,1,2
NA,"A.Collins",0,0,0,0,0,122,451,0,0,0,14
NA,"A.Cooper",0,0,0,0,0,8,20,0,0,0,7
NA,"A.Dalton",0,0,0,0,0,59,39,0,0,5,32
NA,"A.Davis",0,0,0,0,0,3,5,0,0,0,3
NA,"A.Dillon",0,0,0,0,0,596,2375,0,0,3,61
NA,"A.Dulin",0,0,0,0,0,7,51,0,0,0,6
NA,"A.Ekeler",0,0,0,0,0,816,3313,0,0,8,74
NA,"A.Erickson",0,0,0,0,0,10,40,0,0,1,9
NA,"A.Gandy-Golden",0,0,0,0,0,1,22,0,0,0,1
NA,"A.Gibson",0,0,0,0,0,634,2536,0,0,7,61
NA,"A.Hooker",0,0,0,0,0,2,6,0,0,0,2
NA,"A.Humphries",0,0,0,0,0,1,1,0,0,0,1
NA,"A.Ingold",0,0,0,0,0,22,29,0,0,0,21
NA,"A.Isabella",0,0,0,0,0,6,10,0,0,0,5
NA,"A.Janovich",0,0,0,0,0,3,3,0,0,0,2
NA,"A.Jones",0,0,0,0,0,1028,4877,0,0,8,80
NA,"A.Kamara",0,0,0,0,0,1017,4186,0,0,5,73
NA,"A.Killins",0,0,0,0,0,1,-12,0,0,0,1
NA,"A.Lazard",0,0,0,0,0,9,75,0,0,0,8
NA,"A.Lee",0,0,0,0,0,1,0,0,0,1,1
NA,"A.Levine",0,0,0,0,0,2,62,0,0,0,2
NA,"A.Mack",0,0,0,0,0,1,0,0,0,1,1
NA,"A.Mattison",0,0,0,0,0,580,2332,0,0,6,76
NA,"A.McFarland",0,0,0,0,0,42,146,0,0,0,14
NA,"A.Miller",0,0,0,0,0,4,13,0,0,1,4
NA,"A.Morris",0,0,0,0,0,55,238,0,0,0,10
NA,"A.O'Connell",0,0,0,0,0,16,10,0,0,1,7
NA,"A.Peterson",0,0,0,0,0,391,1554,0,0,3,35
NA,"A.Pierce",0,0,0,0,0,5,31,0,0,0,3
NA,"A.Prentice",0,0,0,0,0,9,26,0,0,1,8
NA,"A.Reiter",0,0,0,0,0,3,0,0,0,3,3
NA,"A.Richardson",0,0,0,0,0,14,63,0,0,2,4
NA,"A.Roberts",0,0,0,0,0,5,23,0,0,0,5
NA,"A.Robinson",0,0,0,0,0,2,1,0,0,0,2
NA,"A.Rodgers",0,0,0,0,0,67,-25,0,0,9,37
NA,"A.Rogers",0,0,0,0,0,2,26,0,0,0,2
NA,"A.Schwartz",0,0,0,0,0,9,65,0,0,0,8
NA,"A.Sherman",0,0,0,0,0,7,17,0,0,0,6
NA,"A.Smith",0,0,0,0,0,7,-6,0,0,1,4
NA,"A.Thielen",0,0,0,0,0,10,35,0,0,0,10
NA,"A.Walter",0,0,0,0,0,26,102,0,0,0,5
NA,"A.Williams",0,0,0,0,0,31,144,0,0,0,11
NA,"A.Wilson",0,0,0,0,0,9,62,0,0,0,7
NA,"A.Wingard",0,0,0,0,0,1,4,0,0,0,1
NA,"Aa.Rodgers",0,0,0,0,0,13,-11,0,0,0,7
NA,"Am.Rodgers",0,0,0,0,0,1,11,0,0,0,1
NA,"B.Aiyuk",0,0,0,0,0,10,56,0,0,0,9
NA,"B.Allen",0,0,0,0,0,23,21,0,0,1,13
NA,"B.Anger",0,0,0,0,0,3,-5,0,0,1,3
NA,"B.Bell",0,0,0,0,0,5,12,0,0,0,5
NA,"B.Berrios",0,0,0,0,0,16,133,0,0,0,11
NA,"B.Bolden",0,0,0,0,0,77,335,0,0,2,30
NA,"B.Bortles",0,0,0,0,0,2,-9,0,0,0,2
NA,"B.Bozeman",0,0,0,0,0,1,0,0,0,1,1
NA,"B.Cooks",0,0,0,0,0,16,121,0,0,0,15
NA,"B.DiNucci",0,0,0,0,0,5,13,0,0,1,2
NA,"B.Edwards",0,0,0,0,0,1,0,0,0,0,1
NA,"B.Finney",0,0,0,0,0,1,0,0,0,1,1
NA,"B.Fowler",0,0,0,0,0,1,20,0,0,0,1
NA,"B.Gabbert",0,0,0,0,0,19,-11,0,0,0,10
NA,"B.Garland",0,0,0,0,0,1,0,0,0,1,1
NA,"B.Gillikin",0,0,0,0,0,1,10,0,0,0,1
NA,"B.Hill",0,0,0,0,0,175,727,0,0,1,26
NA,"B.Howell",0,0,0,0,0,21,75,0,0,0,3
NA,"B.Hoyer",0,0,0,0,0,20,-16,0,0,0,9
NA,"B.Hundley",0,0,0,0,0,5,15,0,0,0,2
NA,"B.Kern",0,0,0,0,0,1,0,0,0,0,1
NA,"B.Mann",0,0,0,0,0,1,4,0,0,0,1
NA,"B.Mayfield",0,0,0,0,0,101,25,0,0,10,51
NA,"B.Melton",0,0,0,0,0,3,21,0,0,0,2
NA,"B.Mingo",0,0,0,0,0,1,11,0,0,0,1
NA,"B.Perkins",0,0,0,0,0,12,45,0,0,0,4
NA,"B.Perriman",0,0,0,0,0,6,12,0,0,1,6
NA,"B.Powell",0,0,0,0,0,83,333,0,0,0,31
NA,"B.Price",0,0,0,0,0,1,0,0,0,1,1
NA,"B.Purdy",0,0,0,0,0,46,-7,0,0,2,23
NA,"B.Robinson",0,0,0,0,0,586,2428,0,0,8,43
NA,"B.Roethlisberger",0,0,0,0,0,39,-25,0,0,4,20
NA,"B.Rypien",0,0,0,0,0,10,-4,0,0,1,4
NA,"B.Scarbrough",0,0,0,0,0,94,403,0,0,1,7
NA,"B.Scott",0,0,0,0,0,305,1271,0,0,3,57
NA,"B.Skowronek",0,0,0,0,0,2,9,0,0,0,2
NA,"B.Snell",0,0,0,0,0,166,578,0,0,2,32
NA,"B.Snell Jr.",0,0,0,0,0,106,421,0,0,1,11
NA,"B.Young",0,0,0,0,0,9,-6,0,0,2,6
NA,"B.Zappe",0,0,0,0,0,16,2,0,0,2,8
NA,"Br.Hall",0,0,0,0,0,76,360,0,0,0,7
NA,"Bre.Hall",0,0,0,0,0,219,826,0,0,2,17
NA,"C.Akers",0,0,0,0,0,498,1915,0,0,5,41
NA,"C.Anderson",0,0,0,0,0,16,43,0,0,0,2
NA,"C.Austin",0,0,0,0,0,10,50,0,0,0,8
NA,"C.Batson",0,0,0,0,0,6,35,0,0,1,5
NA,"C.Beathard",0,0,0,0,0,14,16,0,0,0,7
NA,"C.Board",0,0,0,0,0,2,9,0,0,0,2
NA,"C.Brooks",0,0,0,0,0,19,106,0,0,0,3
NA,"C.Brown",0,0,0,0,0,44,179,0,0,1,8
NA,"C.Carson",0,0,0,0,0,473,2086,0,0,7,32
NA,"C.Cheeseman",0,0,0,0,0,1,0,0,0,1,1
NA,"C.Claypool",0,0,0,0,0,31,166,0,0,0,20
NA,"C.Clement",0,0,0,0,0,67,264,0,0,0,14
NA,"C.Conley",0,0,0,0,0,1,3,0,0,0,1
NA,"C.Daniel",0,0,0,0,0,6,0,0,0,0,2
NA,"C.Edmonds",0,0,0,0,0,400,1678,0,0,1,66
NA,"C.Edwards-Helaire",0,0,0,0,0,467,1975,0,0,3,55
NA,"C.Evans",0,0,0,0,0,21,102,0,0,0,7
NA,"C.Fejedelem",0,0,0,0,0,4,23,0,0,1,4
NA,"C.Glaser",0,0,0,0,0,1,0,0,0,1,1
NA,"C.Godwin",0,0,0,0,0,12,57,0,0,0,13
NA,"C.Grayson",0,0,0,0,0,1,14,0,0,0,1
NA,"C.Ham",0,0,0,0,0,23,82,0,0,0,21
NA,"C.Henne",0,0,0,0,0,20,-14,0,0,4,10
NA,"C.Hubbard",0,0,0,0,0,493,1893,0,0,2,44
NA,"C.Humphrey",0,0,0,0,0,2,0,0,0,2,2
NA,"C.Huntley",0,0,0,0,0,75,361,0,0,1,12
NA,"C.Hyde",0,0,0,0,0,420,1640,0,0,6,39
NA,"C.Johnston",0,0,0,0,0,1,-23,0,0,0,1
NA,"C.Jones",0,0,0,0,0,3,18,0,0,0,2
NA,"C.Keenum",0,0,0,0,0,21,1,0,0,3,10
NA,"C.Kirk",0,0,0,0,0,20,142,0,0,0,20
NA,"C.Kmet",0,0,0,0,0,7,8,0,0,0,6
NA,"C.Kupp",0,0,0,0,0,21,89,0,0,0,16
NA,"C.Lamb",0,0,0,0,0,45,298,0,0,0,37
NA,"C.McCaffrey",0,0,0,0,0,1014,4546,0,0,6,65
NA,"C.McCoy",0,0,0,0,0,29,25,0,0,2,13
NA,"C.McGovern",0,0,0,0,0,1,0,0,0,1,1
NA,"C.Moore",0,0,0,0,0,10,128,0,0,0,11
NA,"C.Newton",0,0,0,0,0,147,520,0,0,8,24
NA,"C.Okonkwo",0,0,0,0,0,5,8,0,0,0,5
NA,"C.Patterson",0,0,0,0,0,413,1726,0,0,4,67
NA,"C.Prosise",0,0,0,0,0,33,82,0,0,2,12
NA,"C.Reynolds",0,0,0,0,0,119,510,0,0,1,18
NA,"C.Ridley",0,0,0,0,0,16,58,0,0,0,13
NA,"C.Rodriguez",0,0,0,0,0,49,234,0,0,1,8
NA,"C.Rogers",0,0,0,0,0,2,27,0,0,0,2
NA,"C.Roullier",0,0,0,0,0,1,0,0,0,1,1
NA,"C.Rush",0,0,0,0,0,27,-17,0,0,0,11
NA,"C.Samuel",0,0,0,0,0,104,531,0,0,1,44
NA,"C.Sims",0,0,0,0,0,2,12,0,0,0,2
NA,"C.Streveler",0,0,0,0,0,11,40,0,0,1,5
NA,"C.Stroud",0,0,0,0,0,19,9,0,0,2,11
NA,"C.Sutton",0,0,0,0,0,4,22,0,0,0,3
NA,"C.Thompson",0,0,0,0,0,44,158,0,0,0,13
NA,"C.Tillman",0,0,0,0,0,1,8,0,0,0,1
NA,"C.Tune",0,0,0,0,0,3,1,0,0,1,3
NA,"C.Watson",0,0,0,0,0,9,30,0,0,0,7
NA,"C.Wentz",0,0,0,0,0,116,210,0,0,14,44
NA,"C.Williams",0,0,0,0,0,1,0,0,0,1,1
NA,"C.Wilson",0,0,0,0,0,7,7,0,0,0,6
NA,"Co.Heyward",0,0,0,0,0,3,27,0,0,0,3
NA,"D.Achane",0,0,0,0,0,101,614,0,0,1,12
NA,"D.Adams",0,0,0,0,0,3,-1,0,0,0,3
NA,"D.Amendola",0,0,0,0,0,1,2,0,0,0,1
NA,"D.Blough",0,0,0,0,0,4,-3,0,0,1,2
NA,"D.Booker",0,0,0,0,0,235,952,0,0,1,33
NA,"D.Brees",0,0,0,0,0,27,-7,0,0,1,13
NA,"D.Brown",0,0,0,0,0,3,11,0,0,0,3
NA,"D.Byrd",0,0,0,0,0,2,15,0,0,1,2
NA,"D.Carr",0,0,0,0,0,84,16,0,0,13,47
NA,"D.Carrier",0,0,0,0,0,1,27,0,0,0,1
NA,"D.Carter",0,0,0,0,0,16,95,0,0,1,15
NA,"D.Chark Jr.",0,0,0,0,0,2,20,0,0,0,2
NA,"D.Cook",0,0,0,0,0,1161,4903,0,0,14,76
NA,"D.Crockett",0,0,0,0,0,3,7,0,0,0,1
NA,"D.Dallas",0,0,0,0,0,114,470,0,0,0,36
NA,"D.Dalman",0,0,0,0,0,1,0,0,0,1,1
NA,"D.Davis",0,0,0,0,0,14,101,0,0,0,7
NA,"D.Dawkins",0,0,0,0,0,11,26,0,0,0,2
NA,"D.Douglas",0,0,0,0,0,8,41,0,0,0,6
NA,"D.Duvernay",0,0,0,0,0,26,204,0,0,0,20
NA,"D.Eskridge",0,0,0,0,0,8,74,0,0,0,7
NA,"D.Evans",0,0,0,0,0,62,236,0,0,0,15
NA,"D.Felton",0,0,0,0,0,8,20,0,0,0,5
NA,"D.Foreman",0,0,0,0,0,460,1996,0,0,4,40
NA,"D.Foster",0,0,0,0,0,2,2,0,0,0,2
NA,"D.Freeman",0,0,0,0,0,363,1352,0,0,2,35
NA,"D.Goedert",0,0,0,0,0,1,1,0,0,0,1
NA,"D.Gore",0,0,0,0,0,55,231,0,0,0,10
NA,"D.Gray",0,0,0,0,0,1,9,0,0,0,1
NA,"D.Guice",0,0,0,0,0,40,243,0,0,0,5
NA,"D.Hamlin",0,0,0,0,0,1,2,0,0,0,1
NA,"D.Harris",0,0,0,0,0,482,2192,0,0,3,63
NA,"D.Harty",0,0,0,0,0,4,0,0,0,0,3
NA,"D.Haskins",0,0,0,0,0,22,8,0,0,4,10
NA,"D.Henderson",0,0,0,0,0,431,1791,0,0,0,49
NA,"D.Henry",0,0,0,0,0,1583,6808,0,0,13,77
NA,"D.Hilliard",0,0,0,0,0,96,480,0,0,1,22
NA,"D.Hodges",0,0,0,0,0,12,-4,0,0,1,7
NA,"D.Hopkins",0,0,0,0,0,4,23,0,0,0,4
NA,"D.Jackson",0,0,0,0,0,83,265,0,0,2,15
NA,"D.Johnson",0,0,0,0,0,523,2341,0,0,4,104
NA,"D.Jones",0,0,0,0,0,191,729,0,0,9,53
NA,"D.Kilgore",0,0,0,0,0,1,0,0,0,1,1
NA,"D.Knox",0,0,0,0,0,1,9,0,0,0,1
NA,"D.Leavitt",0,0,0,0,0,3,6,0,0,0,3
NA,"D.Lewis",0,0,0,0,0,83,330,0,0,2,27
NA,"D.Lock",0,0,0,0,0,31,28,0,0,7,19
NA,"D.Metcalf",0,0,0,0,0,1,6,0,0,0,1
NA,"D.Mills",0,0,0,0,0,27,0,0,0,1,17
NA,"D.Milne",0,0,0,0,0,1,1,0,0,0,1
NA,"D.Moncrief",0,0,0,0,0,1,4,0,0,0,1
NA,"D.Montgomery",0,0,0,0,0,1145,4489,0,0,6,78
NA,"D.Mooney",0,0,0,0,0,11,41,0,0,0,10
NA,"D.Moore",0,0,0,0,0,34,216,0,0,1,30
NA,"D.Njoku",0,0,0,0,0,3,-7,0,0,0,3
NA,"D.Ogunbowale",0,0,0,0,0,136,456,0,0,0,34
NA,"D.Ozigbo",0,0,0,0,0,17,34,0,0,0,6
NA,"D.Peoples-Jones",0,0,0,0,0,1,2,0,0,0,1
NA,"D.Pettis",0,0,0,0,0,2,37,0,0,0,2
NA,"D.Pierce",0,0,0,0,0,362,1273,0,0,4,27
NA,"D.Prescott",0,0,0,0,0,131,319,0,0,10,54
NA,"D.Ridder",0,0,0,0,0,33,37,0,0,8,15
NA,"D.Robinson",0,0,0,0,0,1,23,0,0,0,1
NA,"D.Samuel",0,0,0,0,0,191,964,0,0,4,63
NA,"D.Scott",0,0,0,0,0,1,5,0,0,0,1
NA,"D.Singletary",0,0,0,0,0,957,4187,0,0,11,87
NA,"D.Slayton",0,0,0,0,0,4,-11,0,0,0,4
NA,"D.Smythe",0,0,0,0,0,3,3,0,0,0,2
NA,"D.Spencer",0,0,0,0,0,6,25,0,0,0,6
NA,"D.Sproles",0,0,0,0,0,18,66,0,0,0,5
NA,"D.Swift",0,0,0,0,0,581,2597,0,0,4,56
NA,"D.Thomas",0,0,0,0,0,2,5,0,0,0,2
NA,"D.Thompkins",0,0,0,0,0,11,92,0,0,0,11
NA,"D.Thompson",0,0,0,0,0,65,230,0,0,1,16
NA,"D.Thompson-Robinson",0,0,0,0,0,10,25,0,0,1,5
NA,"D.Turner",0,0,0,0,0,8,32,0,0,0,3
NA,"D.Vaughn",0,0,0,0,0,23,40,0,0,0,6
NA,"D.Vitale",0,0,0,0,0,1,3,0,0,0,1
NA,"D.Waller",0,0,0,0,0,2,5,0,0,0,2
NA,"D.Washington",0,0,0,0,0,168,587,0,0,0,32
NA,"D.Watson",0,0,0,0,0,105,240,0,0,12,35
NA,"D.Watt",0,0,0,0,0,17,32,0,0,0,14
NA,"D.Webb",0,0,0,0,0,5,8,0,0,0,2
NA,"D.Westbrook",0,0,0,0,0,5,27,0,0,0,4
NA,"D.Wicks",0,0,0,0,0,1,1,0,0,0,1
NA,"D.Williams",0,0,0,0,0,116,454,0,0,1,28
NA,"DK.Metcalf",0,0,0,0,0,2,11,0,0,0,2
NA,"Da.Johnson",0,0,0,0,0,141,658,0,0,0,12
NA,"Da.Williams",0,0,0,0,0,139,552,0,0,0,18
NA,"Dam.Williams",0,0,0,0,0,147,464,0,0,1,14
NA,"Darr.Williams",0,0,0,0,0,65,285,0,0,0,12
NA,"De.Jackson",0,0,0,0,0,12,28,0,0,0,3
NA,"Dj.Moore",0,0,0,0,0,8,48,0,0,0,7
NA,"Du.Johnson",0,0,0,0,0,76,234,0,0,2,11
NA,"E.Benjamin",0,0,0,0,0,113,402,0,0,0,20
NA,"E.Demercado",0,0,0,0,0,56,224,0,0,0,10
NA,"E.Dotson",0,0,0,0,0,4,6,0,0,0,1
NA,"E.Elliott",0,0,0,0,0,1193,4756,0,0,10,83
NA,"E.Engram",0,0,0,0,0,11,40,0,0,0,9
NA,"E.Ezukanma",0,0,0,0,0,5,22,0,0,0,2
NA,"E.Gray",0,0,0,0,0,17,48,0,0,1,4
NA,"E.Harris",0,0,0,0,0,1,4,0,0,0,1
NA,"E.Hull",0,0,0,0,0,1,1,0,0,0,1
NA,"E.Manning",0,0,0,0,0,3,1,0,0,1,2
NA,"E.Mitchell",0,0,0,0,0,400,1678,0,0,0,34
NA,"E.Moore",0,0,0,0,0,18,51,0,0,1,15
NA,"E.Penny",0,0,0,0,0,45,149,0,0,0,20
NA,"E.Roberts",0,0,0,0,0,1,0,0,0,0,1
NA,"E.Sanders",0,0,0,0,0,3,43,0,0,0,3
NA,"E.Stick",0,0,0,0,0,18,70,0,0,0,5
NA,"E.Turner",0,0,0,0,0,1,2,0,0,0,1
NA,"Em.Wilson",0,0,0,0,0,26,121,0,0,0,7
NA,"F.Franks",0,0,0,0,0,4,6,0,0,0,3
NA,"F.Gore",0,0,0,0,0,357,1270,0,0,1,31
NA,"F.Ragnow",0,0,0,0,0,2,0,0,0,2,2
NA,"F.Swain",0,0,0,0,0,5,32,0,0,0,5
NA,"G.Allison",0,0,0,0,0,1,7,0,0,0,1
NA,"G.Bernard",0,0,0,0,0,202,696,0,0,2,37
NA,"G.Bradbury",0,0,0,0,0,1,0,0,0,1,1
NA,"G.Brightwell",0,0,0,0,0,41,172,0,0,0,13
NA,"G.Davis",0,0,0,0,0,2,-2,0,0,0,2
NA,"G.Dortch",0,0,0,0,0,9,73,0,0,0,6
NA,"G.Edwards",0,0,0,0,0,585,2723,0,0,7,64
NA,"G.Everett",0,0,0,0,0,8,30,0,0,0,8
NA,"G.Gilbert",0,0,0,0,0,4,-1,0,0,0,4
NA,"G.Howell",0,0,0,0,0,5,10,0,0,0,2
NA,"G.Igwebuike",0,0,0,0,0,20,80,0,0,2,7
NA,"G.Kittle",0,0,0,0,0,12,65,0,0,0,11
NA,"G.Minshew",0,0,0,0,0,3,0,0,0,3,3
NA,"G.Minshew II",0,0,0,0,0,42,-26,0,0,1,28
NA,"G.Nabers",0,0,0,0,0,5,15,0,0,0,5
NA,"G.Olszewski",0,0,0,0,0,14,71,0,0,0,10
NA,"G.Pickens",0,0,0,0,0,6,56,0,0,0,6
NA,"G.Smith",0,0,0,0,0,58,51,0,0,5,27
NA,"G.Tate",0,0,0,0,0,1,16,0,0,0,1
NA,"G.Ward",0,0,0,0,0,3,2,0,0,0,3
NA,"G.Wilson",0,0,0,0,0,8,4,0,0,1,9
NA,"Gallman Jr",0,0,0,0,0,27,107,0,0,1,7
NA,"H.Bryant",0,0,0,0,0,6,16,0,0,1,5
NA,"H.Froholdt",0,0,0,0,0,1,0,0,0,1,1
NA,"H.Haskins",0,0,0,0,0,25,93,0,0,0,5
NA,"H.Luepke",0,0,0,0,0,5,16,0,0,0,4
NA,"H.Renfrow",0,0,0,0,0,3,3,0,0,0,3
NA,"H.Ruggs",0,0,0,0,0,12,65,0,0,1,11
NA,"I.Abanikanda",0,0,0,0,0,22,70,0,0,0,6
NA,"I.Book",0,0,0,0,0,1,3,0,0,0,1
NA,"I.McKenzie",0,0,0,0,0,46,212,0,0,0,35
NA,"I.Pacheco",0,0,0,0,0,477,2180,0,0,6,38
NA,"I.Smith",0,0,0,0,0,83,365,0,0,0,19
NA,"I.Smith-Marsette",0,0,0,0,0,8,53,0,0,0,5
NA,"I.Spiller",0,0,0,0,0,55,137,0,0,0,14
NA,"I.Wright",0,0,0,0,0,3,16,0,0,0,3
NA,"I.Zuber",0,0,0,0,0,2,21,0,0,0,2
NA,"J.Adams",0,0,0,0,0,27,154,0,0,0,6
NA,"J.Addison",0,0,0,0,0,1,2,0,0,0,1
NA,"J.Agnew",0,0,0,0,0,30,173,0,0,0,24
NA,"J.Ajayi",0,0,0,0,0,10,30,0,0,0,3
NA,"J.Akins",0,0,0,0,0,2,7,0,0,0,2
NA,"J.Allen",0,0,0,0,0,1,-4,0,0,1,1
NA,"J.Allen",0,0,0,0,0,380,1253,0,0,20,89
NA,"J.Bailey",0,0,0,0,0,1,0,0,0,0,1
NA,"J.Berry",0,0,0,0,0,1,-8,0,0,1,1
NA,"J.Brendel",0,0,0,0,0,1,0,0,0,1,1
NA,"J.Brissett",0,0,0,0,0,69,83,0,0,3,38
NA,"J.Britt",0,0,0,0,0,1,0,0,0,1,1
NA,"J.Brown",0,0,0,0,0,2,7,0,0,0,2
NA,"J.Browning",0,0,0,0,0,9,2,0,0,0,5
NA,"J.Burrow",0,0,0,0,0,111,94,0,0,4,51
NA,"J.Cabinda",0,0,0,0,0,6,27,0,0,0,6
NA,"J.Chase",0,0,0,0,0,22,58,0,0,0,16
NA,"J.Chestnut",0,0,0,0,0,9,12,0,0,0,2
NA,"J.Chinn",0,0,0,0,0,2,29,0,0,0,2
NA,"J.Conner",0,0,0,0,0,853,3594,0,0,8,66
NA,"J.Cook",0,0,0,0,0,374,1733,0,0,4,36
NA,"J.Corbin",0,0,0,0,0,1,1,0,0,0,1
NA,"J.Crowder",0,0,0,0,0,2,18,0,0,0,2
NA,"J.Dahl",0,0,0,0,0,1,0,0,0,1,1
NA,"J.Darden",0,0,0,0,0,2,13,0,0,0,2
NA,"J.Develin",0,0,0,0,0,2,3,0,0,0,1
NA,"J.Dobbins",0,0,0,0,0,254,1385,0,0,2,27
NA,"J.Dobbs",0,0,0,0,0,49,155,0,0,5,14
NA,"J.Dotson",0,0,0,0,0,2,-7,0,0,0,2
NA,"J.Douglas",0,0,0,0,0,1,0,0,0,1,1
NA,"J.Driskel",0,0,0,0,0,34,122,0,0,0,13
NA,"J.Edelman",0,0,0,0,0,11,56,0,0,0,9
NA,"J.Ferentz",0,0,0,0,0,1,0,0,0,1,1
NA,"J.Ferguson",0,0,0,0,0,3,9,0,0,0,1
NA,"J.Fields",0,0,0,0,0,192,706,0,0,13,36
NA,"J.Flacco",0,0,0,0,0,20,5,0,0,2,14
NA,"J.Ford",0,0,0,0,0,219,765,0,0,1,20
NA,"J.Franklin",0,0,0,0,0,1,11,0,0,0,1
NA,"J.Fromm",0,0,0,0,0,2,3,0,0,0,1
NA,"J.Funk",0,0,0,0,0,6,20,0,0,0,4
NA,"J.Garoppolo",0,0,0,0,0,104,45,0,0,13,45
NA,"J.Gibbs",0,0,0,0,0,198,937,0,0,3,18
NA,"J.Gillan",0,0,0,0,0,5,-5,0,0,3,5
NA,"J.Goff",0,0,0,0,0,101,-8,0,0,9,51
NA,"J.Gordon",0,0,0,0,0,1,1,0,0,0,1
NA,"J.Grant",0,0,0,0,0,11,51,0,0,0,10
NA,"J.Guyton",0,0,0,0,0,9,34,0,0,1,8
NA,"J.Hall",0,0,0,0,0,3,-2,0,0,0,2
NA,"J.Hardy",0,0,0,0,0,3,7,0,0,0,2
NA,"J.Harrison",0,0,0,0,0,1,0,0,0,1,1
NA,"J.Hassenauer",0,0,0,0,0,1,0,0,0,1,1
NA,"J.Hasty",0,0,0,0,0,101,376,0,0,1,26
NA,"J.Heath",0,0,0,0,0,1,1,0,0,0,1
NA,"J.Herbert",0,0,0,0,0,108,104,0,0,9,49
NA,"J.Hill",0,0,0,0,0,214,959,0,0,1,47
NA,"J.Hilliman",0,0,0,0,0,30,91,0,0,1,3
NA,"J.Holton",0,0,0,0,0,1,9,0,0,0,1
NA,"J.Howard",0,0,0,0,0,228,955,0,0,0,24
NA,"J.Huntley",0,0,0,0,0,18,70,0,0,0,4
NA,"J.Hurts",0,0,0,0,0,362,1274,0,0,17,63
NA,"J.Jackson",0,0,0,0,0,197,963,0,0,1,39
NA,"J.Jacobs",0,0,0,0,0,1272,5213,0,0,8,74
NA,"J.Jefferson",0,0,0,0,0,23,55,0,0,0,14
